Date,Close,High,Low,Open,Volume
2022-02-09,431.6172180175781,431.93795122288446,429.23056108197864,429.4286550758493,92589900
2022-02-10,423.8629150390625,431.7775484247765,421.86303233721947,425.76845767621467,140103700
2022-02-11,415.50482177734375,426.0230897623026,414.0709508776444,423.9477525749911,153214600
2022-02-14,414.14654541015625,416.5803871294331,410.6750491413109,414.9955773704235,123006300
2022-02-15,420.8253479003906,420.9951427431811,418.0707734780917,418.5896294380124,88482700
2022-02-16,421.29705810546875,422.6743310487677,416.90107555558865,418.7783192186944,84863600
2022-02-17,412.29754638671875,421.2687487717077,411.693821753136,418.10854352626,102259100
2022-02-18,409.6278381347656,413.80684068369413,407.35437806745165,412.5521783816633,132642900
2022-02-22,405.23193359375,410.8259516984403,401.7321096953835,407.4204966635997,124391800
2022-02-23,398.0436096191406,408.71281716213616,397.47759803405336,408.14680557704895,132578000
2022-02-24,404.0338439941406,404.46780255410187,387.3744299437548,387.732876144503,213942900
2022-02-25,412.94842529296875,413.0333227139032,403.61874859349035,405.26959895160047,121804500
2022-02-28,411.89190673828125,413.37296233027865,406.29788900505855,407.5525226744369,145615000
2022-03-01,405.6186828613281,412.4013221597528,402.9112639395008,410.3919967190823,137785900
2022-03-02,413.0805358886719,414.8068411449072,407.1186004140651,407.8732634005898,117726500
2022-03-03,411.02398681640625,416.11803346129733,409.22219816012046,415.5143088873288,105501700
2022-03-04,407.6845703125,408.8165646764018,403.6376206493303,407.2883535725804,113978200
2022-03-07,395.6663513183594,407.807171236879,395.600310398485,407.09966398019566,137896600
2022-03-08,392.66656494140625,403.0055972451965,391.60058263341585,395.84562657872834,164772700
2022-03-09,403.19427490234375,405.1753011556901,398.86433355936276,401.05289644474624,116990800
2022-03-10,401.3735656738281,402.2697241963795,396.61910918123664,398.5812498353384,93972700
2022-03-11,396.2701110839844,404.47717812137785,395.76069779012516,403.8640109133582,95636300
2022-03-14,393.37408447265625,400.4963135753872,392.2326473482891,397.04370305998077,95729200
2022-03-15,402.0245056152344,402.65652931408596,394.7135972445158,395.9870872847089,106219100
2022-03-16,410.9390869140625,410.995685192888,400.7321084005492,405.5337497664183,144954800
2022-03-17,416.0803527832031,416.0803527832031,408.6468044640496,409.02413595065417,102676900
2022-03-18,420.6375732421875,420.9593028336933,413.7297868077792,414.4678791360529,106345500
2022-03-21,420.5145568847656,422.4733213729706,417.00386088702027,420.4672258759616,88349800
2022-03-22,425.4351806640625,426.37198236705336,421.90556943878335,421.90556943878335,74650400
2022-03-23,419.95623779296875,424.39426355842147,419.87107662912183,422.8991638853642,79426100
2022-03-24,426.28680419921875,426.2962761766024,420.86467470667094,421.98127067470915,64736900
2022-03-25,428.3686828613281,428.64311034533864,424.3375472885619,426.92088512262796,77101300
2022-03-28,431.4156494140625,431.4156494140625,425.8799424500739,427.77248986490883,68529800
2022-03-29,436.75262451171875,437.24470532869987,432.6174129701443,435.30482687325934,86581500
2022-03-30,434.0557861328125,436.42147053755207,431.94558524771077,435.60766008577025,79666900
2022-03-31,427.3750915527344,434.11255605182595,426.9208697553412,433.2893025074121,121699900
2022-04-01,428.5863342285156,429.0973012788602,425.00942048618305,428.9553659870978,89048800
2022-04-04,432.2578125,432.36191762304253,427.96175071510544,428.78500420961205,59601000
2022-04-05,426.7978210449219,433.23247058270414,425.65283796639494,430.76271011439627,74214500
2022-04-06,422.53009033203125,424.8106132427769,419.6439673154081,422.8802358321869,106898000
2022-04-07,424.6592712402344,426.47612959296237,419.7008059045146,421.65012756907544,78097200
2022-04-08,423.52374267578125,426.4193379958125,421.98131186663085,423.9022463943376,79272700
2022-04-11,416.28472900390625,421.09178658035466,415.7832051098399,420.24958914576314,89770500
2022-04-12,414.74224853515625,421.80144123818826,413.19034602845363,419.2748781154879,84363600
2022-04-13,419.49261474609375,420.2496221966037,414.3164961668285,414.4962904899716,74070400
2022-04-14,414.2691650390625,420.8363067294956,414.16505991706254,419.71968183285964,97869500
2022-04-18,414.439453125,416.12381899160926,412.20623239424935,413.3417722746959,66002500
2022-04-19,421.1296081542969,421.84875644836103,414.16501948930335,414.3353418054255,77821000
2022-04-20,420.8173522949219,423.52370998577396,419.6534541721469,422.9086378808468,65224400
2022-04-21,414.5246276855469,425.83260921448067,413.6162130786086,424.44158581105347,85417300
2022-04-22,403.1505126953125,414.5436288750389,402.58274261879126,413.43650465990896,132471800
2022-04-25,405.4877624511719,405.65808479066646,396.33728283967,400.90780109531795,119647700
2022-04-26,393.7445983886719,403.15056381011976,393.71621132514593,402.95182548744896,103996300
2022-04-27,394.8516845703125,400.198155000715,392.71312527613804,394.823297509531,122030000
2022-04-28,404.8254089355469,406.55710623337256,395.16396112082083,399.601987737978,105449100
2022-04-29,389.86480712890625,402.9896201658994,389.1172427381389,400.83211704855785,145491100
2022-05-02,392.2115173339844,393.5741537158079,383.25974771045304,389.93099434604335,158312500
2022-05-03,394.0094299316406,396.4224162058567,391.1516650055243,392.71303964199615,100028200
2022-05-04,406.00823974609375,406.57600980928174,391.4829309462933,394.67186907445193,144247900
2022-05-05,391.5774841308594,402.16628824210756,387.44227303458774,401.740453562189,172929100
2022-05-06,389.2402648925781,392.5143641838962,383.9316826887412,389.01316841951103,151770800
2022-05-09,376.77789306640625,384.5751807945014,375.1976029403931,383.33556429048593,155586100
2022-05-10,377.64837646484375,384.26282054447404,373.60779806565324,382.7582487909865,132497200
2022-05-11,371.6490173339844,382.3324561154293,370.9014529815829,376.6832006420824,142361000
2022-05-12,371.2610168457031,374.5351157341159,364.4573066901353,368.4505828254061,125090800
2022-05-13,380.1371154785156,381.51866715299093,374.35536749244255,375.396274457315,104174400
2022-05-16,378.5946350097656,382.26618152652463,376.2384227760437,378.49055876588955,78622400
2022-05-17,386.3825378417969,386.6191062996921,380.9509064114928,384.68869959743125,83029700
2022-05-18,370.8067321777344,382.10524045364286,369.5671161617557,381.8213699453945,117674500
2022-05-19,368.5357666015625,372.96434969897865,366.3120175133911,367.7409001168937,98510700
2022-05-20,368.6966247558594,375.6990443299585,360.09500032544264,372.12213091455766,131432200
2022-05-23,375.5950012207031,376.3614806717681,369.406362617675,371.72471605038334,76414900
2022-05-24,372.727783203125,373.9200684973476,366.17008413397616,371.46922293735594,91448800
2022-05-25,376.0207824707031,377.9890479746067,370.83522098115014,371.2326397707966,91472900
2022-05-26,383.5342102050781,385.1712741839689,377.04278616008014,377.25096753960395,82168300
2022-05-27,392.9495849609375,393.06313317262965,385.7957588445441,385.9944682150054,84768700
2022-05-31,390.7448425292969,394.08518796704755,388.0006542200998,391.33152767867176,95937000
2022-06-01,387.58428955078125,393.8770046632853,385.06719773018256,392.8645136255513,86585800
2022-06-02,394.9652099609375,395.01251209671574,385.1712709822698,387.42340710258367,79609600
2022-06-03,388.48321533203125,391.795173302903,387.50855457000824,390.24327056369185,71874300
2022-06-06,389.66607666015625,394.22709420031765,388.49267756993027,392.49542593941146,57508900
2022-06-07,393.4038391113281,393.8580609068562,385.71062891259504,386.17432268656637,59272400
2022-06-08,389.1266784667969,393.47954333395916,388.33181201108613,391.6910721501235,64350000
2022-06-09,379.8721008300781,389.61870798841755,379.8721008300781,387.34765697732666,86289800
2022-06-10,368.85748291015625,374.5162101273659,368.8101807755536,373.6645695586442,132893900
2022-06-13,354.8526916503906,361.29681422052283,353.2440145637145,359.4421255713329,170004900
2022-06-14,353.7833251953125,357.6346658846879,350.679548775885,356.60323107069917,104011800
2022-06-15,358.8269958496094,363.27446487884,352.1273619331276,357.08582684228884,125666800
2022-06-16,346.9512023925781,351.0107241373277,344.51927236083463,350.6038334285706,134473300
2022-06-17,347.6992492675781,351.04454035549736,344.1924419666906,347.36664594017265,111113900
